"COUNTRY"	"COUNTRYCODE"	"ITEM"	"ELEMENT"	"YEAR"	"VALUE"
"Republic of Korea"	117	"Industrial Roundwood"	"Export Value"	2000	0
"Republic of Korea"	117	"Industrial Roundwood"	"Import Quantity"	2000	6734000
"Republic of Korea"	117	"Industrial Roundwood"	"Import Value"	2000	560297
"Republic of Korea"	117	"Industrial Roundwood"	"Production"	2000	1592000
"Republic of Korea"	117	"Roundwood"	"Export Quantity"	2000	0
"Republic of Korea"	117	"Roundwood"	"Export Value"	2000	0
"Republic of Korea"	117	"Roundwood"	"Import Quantity"	2000	6734000
"Republic of Korea"	117	"Roundwood"	"Import Value"	2000	560297
"Republic of Korea"	117	"Roundwood"	"Production"	2000	4041237
"Republic of Korea"	117	"Wood Fuel"	"Export Quantity"	2000	0
"Republic of Korea"	117	"Wood Fuel"	"Export Value"	2000	0
"Republic of Korea"	117	"Wood Fuel"	"Import Quantity"	2000	0
"Republic of Korea"	117	"Wood Fuel"	"Import Value"	2000	0
"Republic of Korea"	117	"Wood Fuel"	"Production"	2000	2449237
"Republic of Moldova"	146	"Industrial Roundwood"	"Export Quantity"	2000	300
"Republic of Moldova"	146	"Industrial Roundwood"	"Export Value"	2000	9
"Republic of Moldova"	146	"Industrial Roundwood"	"Import Quantity"	2000	28300
"Republic of Moldova"	146	"Industrial Roundwood"	"Import Value"	2000	1316
"Republic of Moldova"	146	"Industrial Roundwood"	"Production"	2000	80800
"Republic of Moldova"	146	"Roundwood"	"Export Quantity"	2000	300
"Republic of Moldova"	146	"Roundwood"	"Export Value"	2000	9
"Republic of Moldova"	146	"Roundwood"	"Import Quantity"	2000	30500
"Republic of Moldova"	146	"Roundwood"	"Import Value"	2000	1351
"Republic of Moldova"	146	"Roundwood"	"Production"	2000	321300
"Republic of Moldova"	146	"Wood Fuel"	"Export Quantity"	2000	0
"Republic of Moldova"	146	"Wood Fuel"	"Export Value"	2000	0
"Republic of Moldova"	146	"Wood Fuel"	"Import Quantity"	2000	2200
"Republic of Moldova"	146	"Wood Fuel"	"Import Value"	2000	35
"Republic of Moldova"	146	"Wood Fuel"	"Production"	2000	240500
"Réunion"	182	"Industrial Roundwood"	"Export Quantity"	2000	2465
"Réunion"	182	"Industrial Roundwood"	"Export Value"	2000	95
"Réunion"	182	"Industrial Roundwood"	"Import Quantity"	2000	518
"Réunion"	182	"Industrial Roundwood"	"Import Value"	2000	111
"Réunion"	182	"Industrial Roundwood"	"Production"	2000	5100
"Réunion"	182	"Roundwood"	"Export Quantity"	2000	2465
"Réunion"	182	"Roundwood"	"Export Value"	2000	95
"Réunion"	182	"Roundwood"	"Import Quantity"	2000	518
"Réunion"	182	"Roundwood"	"Import Value"	2000	111
"Réunion"	182	"Roundwood"	"Production"	2000	36100
"Réunion"	182	"Wood Fuel"	"Production"	2000	31000
"Romania"	183	"Industrial Roundwood"	"Export Quantity"	2000	530800
"Romania"	183	"Industrial Roundwood"	"Export Value"	2000	48333
"Romania"	183	"Industrial Roundwood"	"Import Quantity"	2000	20400
"Romania"	183	"Industrial Roundwood"	"Import Value"	2000	1186
"Romania"	183	"Industrial Roundwood"	"Production"	2000	10116000
"Romania"	183	"Roundwood"	"Export Quantity"	2000	535100
"Romania"	183	"Roundwood"	"Export Value"	2000	48503
"Romania"	183	"Roundwood"	"Import Quantity"	2000	20400
"Romania"	183	"Roundwood"	"Import Value"	2000	1186
"Romania"	183	"Roundwood"	"Production"	2000	13148200
"Romania"	183	"Wood Fuel"	"Export Quantity"	2000	4300
"Romania"	183	"Wood Fuel"	"Export Value"	2000	170
"Romania"	183	"Wood Fuel"	"Import Quantity"	2000	0
"Romania"	183	"Wood Fuel"	"Import Value"	2000	0
"Romania"	183	"Wood Fuel"	"Production"	2000	3032200
"Russian Federation"	185	"Industrial Roundwood"	"Export Quantity"	2000	30835000
"Russian Federation"	185	"Industrial Roundwood"	"Export Value"	2000	1338300
"Russian Federation"	185	"Industrial Roundwood"	"Import Quantity"	2000	525000
"Russian Federation"	185	"Industrial Roundwood"	"Import Value"	2000	13100
"Russian Federation"	185	"Industrial Roundwood"	"Production"	2000	105800000
"Russian Federation"	185	"Roundwood"	"Export Quantity"	2000	32049000
"Russian Federation"	185	"Roundwood"	"Export Value"	2000	1356630
"Russian Federation"	185	"Roundwood"	"Import Quantity"	2000	527000
"Russian Federation"	185	"Roundwood"	"Import Value"	2000	13330
"Russian Federation"	185	"Roundwood"	"Production"	2000	158100000
"Russian Federation"	185	"Wood Fuel"	"Export Quantity"	2000	1214000
"Russian Federation"	185	"Wood Fuel"	"Export Value"	2000	18330
"Russian Federation"	185	"Wood Fuel"	"Import Quantity"	2000	2000
"Russian Federation"	185	"Wood Fuel"	"Import Value"	2000	230
"Russian Federation"	185	"Wood Fuel"	"Production"	2000	52300000
"Rwanda"	184	"Industrial Roundwood"	"Export Quantity"	2000	143
"Rwanda"	184	"Industrial Roundwood"	"Export Value"	2000	159
"Rwanda"	184	"Industrial Roundwood"	"Import Quantity"	2000	0
"Rwanda"	184	"Industrial Roundwood"	"Import Value"	2000	0
"Rwanda"	184	"Industrial Roundwood"	"Production"	2000	400000
"Rwanda"	184	"Roundwood"	"Export Quantity"	2000	143
"Rwanda"	184	"Roundwood"	"Export Value"	2000	159
"Rwanda"	184	"Roundwood"	"Import Quantity"	2000	0
"Rwanda"	184	"Roundwood"	"Import Value"	2000	0
"Rwanda"	184	"Roundwood"	"Production"	2000	5400000
"Rwanda"	184	"Wood Fuel"	"Production"	2000	5000000
"Saint Helena, Ascension and Tristan da Cunha"	187	"Industrial Roundwood"	"Import Quantity"	2000	0
"Saint Helena, Ascension and Tristan da Cunha"	187	"Industrial Roundwood"	"Import Value"	2000	0
"Saint Helena, Ascension and Tristan da Cunha"	187	"Roundwood"	"Import Quantity"	2000	0
"Saint Helena, Ascension and Tristan da Cunha"	187	"Roundwood"	"Import Value"	2000	0
"Saint Kitts and Nevis"	188	"Industrial Roundwood"	"Import Quantity"	2000	1117
"Saint Kitts and Nevis"	188	"Industrial Roundwood"	"Import Value"	2000	85
"Saint Kitts and Nevis"	188	"Roundwood"	"Import Quantity"	2000	1117
"Saint Kitts and Nevis"	188	"Roundwood"	"Import Value"	2000	85
"Saint Lucia"	189	"Industrial Roundwood"	"Import Quantity"	2000	6506
"Saint Lucia"	189	"Industrial Roundwood"	"Import Value"	2000	1106
"Saint Lucia"	189	"Roundwood"	"Import Quantity"	2000	6769
"Saint Lucia"	189	"Roundwood"	"Import Value"	2000	1117
"Saint Lucia"	189	"Roundwood"	"Production"	2000	9422
"Saint Lucia"	189	"Wood Fuel"	"Import Quantity"	2000	263
"Saint Lucia"	189	"Wood Fuel"	"Import Value"	2000	11
"Saint Lucia"	189	"Wood Fuel"	"Production"	2000	9422
"Saint Pierre and Miquelon"	190	"Industrial Roundwood"	"Export Quantity"	2000	0
"Saint Pierre and Miquelon"	190	"Industrial Roundwood"	"Export Value"	2000	0
"Saint Pierre and Miquelon"	190	"Industrial Roundwood"	"Import Quantity"	2000	64
"Saint Pierre and Miquelon"	190	"Industrial Roundwood"	"Import Value"	2000	5
"Saint Pierre and Miquelon"	190	"Roundwood"	"Export Quantity"	2000	0
"Saint Pierre and Miquelon"	190	"Roundwood"	"Export Value"	2000	0
"Saint Pierre and Miquelon"	190	"Roundwood"	"Import Quantity"	2000	64
"Saint Pierre and Miquelon"	190	"Roundwood"	"Import Value"	2000	5
"Saint Vincent and the Grenadines"	191	"Industrial Roundwood"	"Import Quantity"	2000	300
"Saint Vincent and the Grenadines"	191	"Industrial Roundwood"	"Import Value"	2000	36
"Saint Vincent and the Grenadines"	191	"Roundwood"	"Import Quantity"	2000	300
"Saint Vincent and the Grenadines"	191	"Roundwood"	"Import Value"	2000	36
"Saint Vincent and the Grenadines"	191	"Roundwood"	"Production"	2000	8217
"Saint Vincent and the Grenadines"	191	"Wood Fuel"	"Import Quantity"	2000	0
"Saint Vincent and the Grenadines"	191	"Wood Fuel"	"Import Value"	2000	0
"Saint Vincent and the Grenadines"	191	"Wood Fuel"	"Production"	2000	8217
"Samoa"	244	"Industrial Roundwood"	"Export Quantity"	2000	6361
"Samoa"	244	"Industrial Roundwood"	"Export Value"	2000	454
"Samoa"	244	"Industrial Roundwood"	"Import Quantity"	2000	3
"Samoa"	244	"Industrial Roundwood"	"Import Value"	2000	1
"Samoa"	244	"Industrial Roundwood"	"Production"	2000	17900
"Samoa"	244	"Roundwood"	"Export Quantity"	2000	6361
"Samoa"	244	"Roundwood"	"Export Value"	2000	454
"Samoa"	244	"Roundwood"	"Import Quantity"	2000	17
"Samoa"	244	"Roundwood"	"Import Value"	2000	2
"Samoa"	244	"Roundwood"	"Production"	2000	87900
"Samoa"	244	"Wood Fuel"	"Import Quantity"	2000	14
"Samoa"	244	"Wood Fuel"	"Import Value"	2000	1
"Samoa"	244	"Wood Fuel"	"Production"	2000	70000
"Sao Tome and Principe"	193	"Industrial Roundwood"	"Export Quantity"	2000	88
"Sao Tome and Principe"	193	"Industrial Roundwood"	"Export Value"	2000	24
"Sao Tome and Principe"	193	"Industrial Roundwood"	"Import Quantity"	2000	77
"Sao Tome and Principe"	193	"Industrial Roundwood"	"Import Value"	2000	5
"Sao Tome and Principe"	193	"Industrial Roundwood"	"Production"	2000	13200
"Sao Tome and Principe"	193	"Roundwood"	"Export Quantity"	2000	88
"Sao Tome and Principe"	193	"Roundwood"	"Export Value"	2000	24
"Sao Tome and Principe"	193	"Roundwood"	"Import Quantity"	2000	79
"Sao Tome and Principe"	193	"Roundwood"	"Import Value"	2000	5
"Sao Tome and Principe"	193	"Roundwood"	"Production"	2000	109137
"Sao Tome and Principe"	193	"Wood Fuel"	"Import Quantity"	2000	2
"Sao Tome and Principe"	193	"Wood Fuel"	"Import Value"	2000	0
"Sao Tome and Principe"	193	"Wood Fuel"	"Production"	2000	95937
"Saudi Arabia"	194	"Industrial Roundwood"	"Export Quantity"	2000	0
"Saudi Arabia"	194	"Industrial Roundwood"	"Export Value"	2000	0
"Saudi Arabia"	194	"Industrial Roundwood"	"Import Quantity"	2000	21700
"Saudi Arabia"	194	"Industrial Roundwood"	"Import Value"	2000	10470
"Saudi Arabia"	194	"Roundwood"	"Export Quantity"	2000	0
"Saudi Arabia"	194	"Roundwood"	"Export Value"	2000	0
"Saudi Arabia"	194	"Roundwood"	"Import Quantity"	2000	29500
"Saudi Arabia"	194	"Roundwood"	"Import Value"	2000	10785
"Saudi Arabia"	194	"Roundwood"	"Production"	2000	178587
"Saudi Arabia"	194	"Wood Fuel"	"Export Quantity"	2000	0
"Saudi Arabia"	194	"Wood Fuel"	"Export Value"	2000	0
"Saudi Arabia"	194	"Wood Fuel"	"Import Quantity"	2000	7800
"Saudi Arabia"	194	"Wood Fuel"	"Import Value"	2000	315
"Saudi Arabia"	194	"Wood Fuel"	"Production"	2000	178587
"Senegal"	195	"Industrial Roundwood"	"Export Quantity"	2000	0
"Senegal"	195	"Industrial Roundwood"	"Export Value"	2000	0
"Senegal"	195	"Industrial Roundwood"	"Import Quantity"	2000	9400
"Senegal"	195	"Industrial Roundwood"	"Import Value"	2000	1231
"Senegal"	195	"Industrial Roundwood"	"Production"	2000	794000
"Senegal"	195	"Roundwood"	"Export Quantity"	2000	0
"Senegal"	195	"Roundwood"	"Export Value"	2000	0
"Senegal"	195	"Roundwood"	"Import Quantity"	2000	9400
"Senegal"	195	"Roundwood"	"Import Value"	2000	1231
"Senegal"	195	"Roundwood"	"Production"	2000	5907579
"Senegal"	195	"Wood Fuel"	"Production"	2000	5113579
"Serbia and Montenegro"	186	"Industrial Roundwood"	"Export Quantity"	2000	23100
"Serbia and Montenegro"	186	"Industrial Roundwood"	"Export Value"	2000	1883
"Serbia and Montenegro"	186	"Industrial Roundwood"	"Import Quantity"	2000	1500
"Serbia and Montenegro"	186	"Industrial Roundwood"	"Import Value"	2000	64
"Serbia and Montenegro"	186	"Industrial Roundwood"	"Production"	2000	1581500
"Serbia and Montenegro"	186	"Roundwood"	"Export Quantity"	2000	23100
"Serbia and Montenegro"	186	"Roundwood"	"Export Value"	2000	1883
"Serbia and Montenegro"	186	"Roundwood"	"Import Quantity"	2000	13700
"Serbia and Montenegro"	186	"Roundwood"	"Import Value"	2000	474
"Serbia and Montenegro"	186	"Roundwood"	"Production"	2000	3353500
"Serbia and Montenegro"	186	"Wood Fuel"	"Export Quantity"	2000	0
"Serbia and Montenegro"	186	"Wood Fuel"	"Export Value"	2000	0
"Serbia and Montenegro"	186	"Wood Fuel"	"Import Quantity"	2000	12200
"Serbia and Montenegro"	186	"Wood Fuel"	"Import Value"	2000	410
"Serbia and Montenegro"	186	"Wood Fuel"	"Production"	2000	1772000
"Seychelles"	196	"Industrial Roundwood"	"Export Quantity"	2000	434
"Seychelles"	196	"Industrial Roundwood"	"Export Value"	2000	87
"Seychelles"	196	"Industrial Roundwood"	"Import Quantity"	2000	108
"Seychelles"	196	"Industrial Roundwood"	"Import Value"	2000	7
"Seychelles"	196	"Industrial Roundwood"	"Production"	2000	7880
"Seychelles"	196	"Roundwood"	"Export Quantity"	2000	434
"Seychelles"	196	"Roundwood"	"Export Value"	2000	87
"Seychelles"	196	"Roundwood"	"Import Quantity"	2000	108
"Seychelles"	196	"Roundwood"	"Import Value"	2000	7
"Seychelles"	196	"Roundwood"	"Production"	2000	11940
"Seychelles"	196	"Wood Fuel"	"Production"	2000	4060
"Sierra Leone"	197	"Industrial Roundwood"	"Export Quantity"	2000	106
"Sierra Leone"	197	"Industrial Roundwood"	"Export Value"	2000	16
"Sierra Leone"	197	"Industrial Roundwood"	"Import Quantity"	2000	89
"Sierra Leone"	197	"Industrial Roundwood"	"Import Value"	2000	12
"Sierra Leone"	197	"Industrial Roundwood"	"Production"	2000	123600
"Sierra Leone"	197	"Roundwood"	"Export Quantity"	2000	106
"Sierra Leone"	197	"Roundwood"	"Export Value"	2000	16
"Sierra Leone"	197	"Roundwood"	"Import Quantity"	2000	89
"Sierra Leone"	197	"Roundwood"	"Import Value"	2000	12
"Sierra Leone"	197	"Roundwood"	"Production"	2000	5481363
"Sierra Leone"	197	"Wood Fuel"	"Production"	2000	5357763
"Singapore"	200	"Industrial Roundwood"	"Export Quantity"	2000	6700
"Singapore"	200	"Industrial Roundwood"	"Export Value"	2000	5164
"Singapore"	200	"Industrial Roundwood"	"Import Quantity"	2000	25900
"Singapore"	200	"Industrial Roundwood"	"Import Value"	2000	11146
"Singapore"	200	"Roundwood"	"Export Quantity"	2000	6900
"Singapore"	200	"Roundwood"	"Export Value"	2000	5211
"Singapore"	200	"Roundwood"	"Import Quantity"	2000	27300
"Singapore"	200	"Roundwood"	"Import Value"	2000	11321
"Singapore"	200	"Wood Fuel"	"Export Quantity"	2000	200
"Singapore"	200	"Wood Fuel"	"Export Value"	2000	47
"Singapore"	200	"Wood Fuel"	"Import Quantity"	2000	1400
"Singapore"	200	"Wood Fuel"	"Import Value"	2000	175
"Slovakia"	199	"Industrial Roundwood"	"Export Quantity"	2000	1550000
"Slovakia"	199	"Industrial Roundwood"	"Export Value"	2000	54682
"Slovakia"	199	"Industrial Roundwood"	"Import Quantity"	2000	129000
"Slovakia"	199	"Industrial Roundwood"	"Import Value"	2000	3244
"Slovakia"	199	"Industrial Roundwood"	"Production"	2000	5886000
"Slovakia"	199	"Roundwood"	"Export Quantity"	2000	1612000
"Slovakia"	199	"Roundwood"	"Export Value"	2000	56842
"Slovakia"	199	"Roundwood"	"Import Quantity"	2000	129000
"Slovakia"	199	"Roundwood"	"Import Value"	2000	3244
"Slovakia"	199	"Roundwood"	"Production"	2000	6163000
"Slovakia"	199	"Wood Fuel"	"Export Quantity"	2000	62000
"Slovakia"	199	"Wood Fuel"	"Export Value"	2000	2160
"Slovakia"	199	"Wood Fuel"	"Import Quantity"	2000	0
"Slovakia"	199	"Wood Fuel"	"Import Value"	2000	0
"Slovakia"	199	"Wood Fuel"	"Production"	2000	277000
"Slovenia"	198	"Industrial Roundwood"	"Export Quantity"	2000	242180
"Slovenia"	198	"Industrial Roundwood"	"Export Value"	2000	10380
"Slovenia"	198	"Industrial Roundwood"	"Import Quantity"	2000	494410
"Slovenia"	198	"Industrial Roundwood"	"Import Value"	2000	22397
"Slovenia"	198	"Industrial Roundwood"	"Production"	2000	1721000
"Slovenia"	198	"Roundwood"	"Export Quantity"	2000	303980
"Slovenia"	198	"Roundwood"	"Export Value"	2000	12183
"Slovenia"	198	"Roundwood"	"Import Quantity"	2000	495910
"Slovenia"	198	"Roundwood"	"Import Value"	2000	22435
"Slovenia"	198	"Roundwood"	"Production"	2000	2253000
"Slovenia"	198	"Wood Fuel"	"Export Quantity"	2000	61800
"Slovenia"	198	"Wood Fuel"	"Export Value"	2000	1803
"Slovenia"	198	"Wood Fuel"	"Import Quantity"	2000	1500
"Slovenia"	198	"Wood Fuel"	"Import Value"	2000	38
"Slovenia"	198	"Wood Fuel"	"Production"	2000	532000
"Solomon Islands"	25	"Industrial Roundwood"	"Export Quantity"	2000	0
"Solomon Islands"	25	"Industrial Roundwood"	"Export Value"	2000	0
"Solomon Islands"	25	"Industrial Roundwood"	"Production"	2000	566000
"Solomon Islands"	25	"Roundwood"	"Export Quantity"	2000	536000
"Solomon Islands"	25	"Roundwood"	"Export Value"	2000	60800
"Solomon Islands"	25	"Roundwood"	"Production"	2000	704000
"Solomon Islands"	25	"Wood Fuel"	"Export Quantity"	2000	0
"Solomon Islands"	25	"Wood Fuel"	"Export Value"	2000	0
"Solomon Islands"	25	"Wood Fuel"	"Production"	2000	138000
"Somalia"	201	"Industrial Roundwood"	"Export Quantity"	2000	4459
"Somalia"	201	"Industrial Roundwood"	"Export Value"	2000	516
"Somalia"	201	"Industrial Roundwood"	"Import Quantity"	2000	947
"Somalia"	201	"Industrial Roundwood"	"Import Value"	2000	87
"Somalia"	201	"Industrial Roundwood"	"Production"	2000	110000
"Somalia"	201	"Roundwood"	"Export Quantity"	2000	4459
"Somalia"	201	"Roundwood"	"Export Value"	2000	516
"Somalia"	201	"Roundwood"	"Import Quantity"	2000	947
"Somalia"	201	"Roundwood"	"Import Value"	2000	87
"Somalia"	201	"Roundwood"	"Production"	2000	9338017
"Somalia"	201	"Wood Fuel"	"Export Quantity"	2000	0
"Somalia"	201	"Wood Fuel"	"Export Value"	2000	0
"Somalia"	201	"Wood Fuel"	"Production"	2000	9228017
"South Africa"	202	"Industrial Roundwood"	"Export Quantity"	2000	301000
"South Africa"	202	"Industrial Roundwood"	"Export Value"	2000	24472
"South Africa"	202	"Industrial Roundwood"	"Import Quantity"	2000	13000
"South Africa"	202	"Industrial Roundwood"	"Import Value"	2000	2787
"South Africa"	202	"Industrial Roundwood"	"Production"	2000	18959200
"South Africa"	202	"Roundwood"	"Export Quantity"	2000	301000
"South Africa"	202	"Roundwood"	"Export Value"	2000	24472
"South Africa"	202	"Roundwood"	"Import Quantity"	2000	13000
"South Africa"	202	"Roundwood"	"Import Value"	2000	2787
"South Africa"	202	"Roundwood"	"Production"	2000	30959200
"South Africa"	202	"Wood Fuel"	"Export Quantity"	2000	0
"South Africa"	202	"Wood Fuel"	"Export Value"	2000	0
"South Africa"	202	"Wood Fuel"	"Import Quantity"	2000	0
"South Africa"	202	"Wood Fuel"	"Import Value"	2000	0
"South Africa"	202	"Wood Fuel"	"Production"	2000	12000000
"Spain"	203	"Industrial Roundwood"	"Export Quantity"	2000	285000
"Spain"	203	"Industrial Roundwood"	"Export Value"	2000	11513
"Spain"	203	"Industrial Roundwood"	"Import Quantity"	2000	3771000
"Spain"	203	"Industrial Roundwood"	"Import Value"	2000	270601
"Spain"	203	"Industrial Roundwood"	"Production"	2000	12721000
"Spain"	203	"Roundwood"	"Export Quantity"	2000	369001
"Spain"	203	"Roundwood"	"Export Value"	2000	13622
"Spain"	203	"Roundwood"	"Import Quantity"	2000	3789318
"Spain"	203	"Roundwood"	"Import Value"	2000	271137
"Spain"	203	"Roundwood"	"Production"	2000	14321000
"Spain"	203	"Wood Fuel"	"Export Quantity"	2000	84001
"Spain"	203	"Wood Fuel"	"Export Value"	2000	2109
"Spain"	203	"Wood Fuel"	"Import Quantity"	2000	18318
"Spain"	203	"Wood Fuel"	"Import Value"	2000	536
"Spain"	203	"Wood Fuel"	"Production"	2000	1600000
"Sri Lanka"	38	"Industrial Roundwood"	"Export Quantity"	2000	2386
"Sri Lanka"	38	"Industrial Roundwood"	"Export Value"	2000	360
"Sri Lanka"	38	"Industrial Roundwood"	"Import Quantity"	2000	134
"Sri Lanka"	38	"Industrial Roundwood"	"Import Value"	2000	55
"Sri Lanka"	38	"Industrial Roundwood"	"Production"	2000	676000
"Sri Lanka"	38	"Roundwood"	"Export Quantity"	2000	2486
"Sri Lanka"	38	"Roundwood"	"Export Value"	2000	364
"Sri Lanka"	38	"Roundwood"	"Import Quantity"	2000	269
"Sri Lanka"	38	"Roundwood"	"Import Value"	2000	72
"Sri Lanka"	38	"Roundwood"	"Production"	2000	6582561
"Sri Lanka"	38	"Wood Fuel"	"Export Quantity"	2000	100
"Sri Lanka"	38	"Wood Fuel"	"Export Value"	2000	4
"Sri Lanka"	38	"Wood Fuel"	"Import Quantity"	2000	135
"Sri Lanka"	38	"Wood Fuel"	"Import Value"	2000	17
"Sri Lanka"	38	"Wood Fuel"	"Production"	2000	5906561
"Sudan (former)"	206	"Industrial Roundwood"	"Export Quantity"	2000	47
"Sudan (former)"	206	"Industrial Roundwood"	"Export Value"	2000	14
"Sudan (former)"	206	"Industrial Roundwood"	"Import Quantity"	2000	110
"Sudan (former)"	206	"Industrial Roundwood"	"Import Value"	2000	40
"Sudan (former)"	206	"Industrial Roundwood"	"Production"	2000	2173000
"Sudan (former)"	206	"Roundwood"	"Export Quantity"	2000	85
"Sudan (former)"	206	"Roundwood"	"Export Value"	2000	19
"Sudan (former)"	206	"Roundwood"	"Import Quantity"	2000	110
"Sudan (former)"	206	"Roundwood"	"Import Value"	2000	40
"Sudan (former)"	206	"Roundwood"	"Production"	2000	18853060
"Sudan (former)"	206	"Wood Fuel"	"Export Quantity"	2000	38
"Sudan (former)"	206	"Wood Fuel"	"Export Value"	2000	5
"Sudan (former)"	206	"Wood Fuel"	"Import Quantity"	2000	0
"Sudan (former)"	206	"Wood Fuel"	"Import Value"	2000	0
"Sudan (former)"	206	"Wood Fuel"	"Production"	2000	16680060
"Suriname"	207	"Industrial Roundwood"	"Export Quantity"	2000	10000
"Suriname"	207	"Industrial Roundwood"	"Export Value"	2000	1242
"Suriname"	207	"Industrial Roundwood"	"Production"	2000	181000
"Suriname"	207	"Roundwood"	"Export Quantity"	2000	10000
"Suriname"	207	"Roundwood"	"Export Value"	2000	1242
"Suriname"	207	"Roundwood"	"Import Quantity"	2000	0
"Suriname"	207	"Roundwood"	"Import Value"	2000	0
"Suriname"	207	"Roundwood"	"Production"	2000	223700
"Suriname"	207	"Wood Fuel"	"Import Quantity"	2000	0
"Suriname"	207	"Wood Fuel"	"Import Value"	2000	0
"Suriname"	207	"Wood Fuel"	"Production"	2000	42700
"Swaziland"	209	"Industrial Roundwood"	"Production"	2000	330000
"Swaziland"	209	"Roundwood"	"Production"	2000	1214750
"Swaziland"	209	"Wood Fuel"	"Production"	2000	884750
